epoch,training_accuracy,training_loss,test_accuracy,test_loss,model
749,0.8194444179534912,0.3626285791397095,0.7793427109718323,0.5630978941917419,Neural Network
750,0.8310185074806213,0.3557262420654297,0.7699530720710754,0.5349297523498535,Neural Network
751,0.8425925970077515,0.3218376636505127,0.7558685541152954,0.5460636019706726,Neural Network
752,0.8449074029922485,0.3218642771244049,0.7793427109718323,0.596747100353241,Neural Network
753,0.8425925970077515,0.3344288468360901,0.7605633735656738,0.5203077793121338,Neural Network
754,0.8333333134651184,0.33869585394859314,0.7746478915214539,0.5527552366256714,Neural Network
755,0.8240740895271301,0.3663274049758911,0.7793427109718323,0.5668683648109436,Neural Network
756,0.8333333134651184,0.36139971017837524,0.7793427109718323,0.5861407518386841,Neural Network
757,0.8449074029922485,0.3348694145679474,0.751173734664917,0.5682475566864014,Neural Network
758,0.8333333134651184,0.34150606393814087,0.7887324094772339,0.5386243462562561,Neural Network
759,0.8240740895271301,0.35527995228767395,0.7793427109718323,0.5853866934776306,Neural Network
760,0.8171296119689941,0.3709707260131836,0.7840375304222107,0.5365030169487,Neural Network
761,0.8449074029922485,0.3164299726486206,0.7558685541152954,0.5327450633049011,Neural Network
762,0.8287037014961243,0.32499369978904724,0.7746478915214539,0.5705769658088684,Neural Network
763,0.8425925970077515,0.3403797149658203,0.7746478915214539,0.5310211777687073,Neural Network
764,0.8287037014961243,0.34590181708335876,0.7558685541152954,0.560411810874939,Neural Network
765,0.8402777910232544,0.329689085483551,0.751173734664917,0.5494431853294373,Neural Network
766,0.8518518805503845,0.3180537521839142,0.751173734664917,0.61711585521698,Neural Network
767,0.7546296119689941,0.5461370944976807,0.7746478915214539,0.5424143075942993,Neural Network
768,0.8148148059844971,0.3881095349788666,0.7323943376541138,0.60262531042099,Neural Network
769,0.8217592835426331,0.3598589301109314,0.7887324094772339,0.5200496315956116,Neural Network
770,0.8333333134651184,0.33005958795547485,0.7746478915214539,0.5886302590370178,Neural Network
771,0.8379629850387573,0.3329434096813202,0.7746478915214539,0.5358512997627258,Neural Network
772,0.8425925970077515,0.32867544889450073,0.7981220483779907,0.5346143245697021,Neural Network
773,0.8217592835426331,0.4044012725353241,0.7934272289276123,0.5747138857841492,Neural Network
774,0.8263888955116272,0.37345364689826965,0.7558685541152954,0.5491795539855957,Neural Network
775,0.8240740895271301,0.34363284707069397,0.7699530720710754,0.5391873717308044,Neural Network
776,0.8402777910232544,0.3266354203224182,0.7793427109718323,0.6293571591377258,Neural Network
777,0.8402777910232544,0.3289947211742401,0.7699530720710754,0.5836944580078125,Neural Network
778,0.8287037014961243,0.3632342517375946,0.751173734664917,0.6091155409812927,Neural Network
779,0.8333333134651184,0.3703884780406952,0.7699530720710754,0.5239750146865845,Neural Network
780,0.8240740895271301,0.34761902689933777,0.7605633735656738,0.5403800010681152,Neural Network
781,0.8356481194496155,0.33157989382743835,0.7276995182037354,0.6338926553726196,Neural Network
782,0.8240740895271301,0.3635791838169098,0.7793427109718323,0.4891412854194641,Neural Network
783,0.8310185074806213,0.3484809696674347,0.7840375304222107,0.5529230237007141,Neural Network
784,0.8148148059844971,0.3628019094467163,0.7746478915214539,0.558610737323761,Neural Network
785,0.8379629850387573,0.33160021901130676,0.7840375304222107,0.572845995426178,Neural Network
786,0.8148148059844971,0.3774099349975586,0.7417840361595154,0.5593973994255066,Neural Network
787,0.8495370149612427,0.31969013810157776,0.7793427109718323,0.5907912254333496,Neural Network
788,0.8287037014961243,0.3295463025569916,0.7934272289276123,0.5618303418159485,Neural Network
789,0.8333333134651184,0.3330484628677368,0.7746478915214539,0.6073458790779114,Neural Network
790,0.8240740895271301,0.3630792796611786,0.7793427109718323,0.5372530221939087,Neural Network
791,0.8379629850387573,0.3188396990299225,0.7793427109718323,0.6008423566818237,Neural Network
792,0.8356481194496155,0.31990769505500793,0.7887324094772339,0.5670390725135803,Neural Network
793,0.8078703880310059,0.3856128454208374,0.7840375304222107,0.5619609355926514,Neural Network
794,0.8379629850387573,0.33354097604751587,0.7323943376541138,0.5743160843849182,Neural Network
795,0.8379629850387573,0.33090248703956604,0.7887324094772339,0.5737770199775696,Neural Network
796,0.8333333134651184,0.3169528543949127,0.7887324094772339,0.6009617447853088,Neural Network
797,0.8402777910232544,0.3200961649417877,0.7746478915214539,0.6324771046638489,Neural Network
798,0.8472222089767456,0.32570916414260864,0.7840375304222107,0.5548107028007507,Neural Network
799,0.8333333134651184,0.36497318744659424,0.7605633735656738,0.5526124238967896,Neural Network
800,0.8425925970077515,0.32457125186920166,0.7746478915214539,0.5683133006095886,Neural Network
801,0.8263888955116272,0.3353954553604126,0.7276995182037354,0.7067571878433228,Neural Network
802,0.8125,0.3516092002391815,0.7840375304222107,0.622133195400238,Neural Network
803,0.8425925970077515,0.33135464787483215,0.7652581930160522,0.5792765617370605,Neural Network
804,0.8379629850387573,0.33746302127838135,0.7699530720710754,0.6044957637786865,Neural Network
805,0.8449074029922485,0.3153802156448364,0.7558685541152954,0.5591160655021667,Neural Network
806,0.8287037014961243,0.3421908915042877,0.7746478915214539,0.5799950361251831,Neural Network
807,0.7870370149612427,0.4613857865333557,0.7652581930160522,0.6193207502365112,Neural Network
808,0.8263888955116272,0.3845457434654236,0.7746478915214539,0.5429736375808716,Neural Network
809,0.8310185074806213,0.33894550800323486,0.7558685541152954,0.6036381125450134,Neural Network
810,0.8194444179534912,0.36707553267478943,0.7887324094772339,0.5654566287994385,Neural Network
811,0.8333333134651184,0.3545234203338623,0.7793427109718323,0.5265828967094421,Neural Network
812,0.8402777910232544,0.31738877296447754,0.7652581930160522,0.5440778136253357,Neural Network
813,0.8379629850387573,0.32181453704833984,0.7840375304222107,0.5414109230041504,Neural Network
814,0.8402777910232544,0.31578537821769714,0.7699530720710754,0.5898471474647522,Neural Network
815,0.8333333134651184,0.33349868655204773,0.7934272289276123,0.5471331477165222,Neural Network
816,0.8425925970077515,0.33443376421928406,0.7840375304222107,0.5919026732444763,Neural Network
817,0.8333333134651184,0.3404996395111084,0.7887324094772339,0.5362430810928345,Neural Network
818,0.8379629850387573,0.32154491543769836,0.7840375304222107,0.5361256003379822,Neural Network
819,0.8333333134651184,0.33070695400238037,0.7746478915214539,0.5972647666931152,Neural Network
820,0.8472222089767456,0.3046175539493561,0.7840375304222107,0.533735990524292,Neural Network
821,0.8310185074806213,0.3454250693321228,0.7840375304222107,0.5967649817466736,Neural Network
822,0.8240740895271301,0.3859751224517822,0.7981220483779907,0.46820488572120667,Neural Network
823,0.8287037014961243,0.3651772737503052,0.7793427109718323,0.566434383392334,Neural Network
824,0.8333333134651184,0.3407781422138214,0.7840375304222107,0.6455454230308533,Neural Network
825,0.8379629850387573,0.34677356481552124,0.7699530720710754,0.5449095368385315,Neural Network
826,0.8333333134651184,0.3374403417110443,0.7887324094772339,0.5893548130989075,Neural Network
827,0.8148148059844971,0.3823796808719635,0.7558685541152954,0.7467778325080872,Neural Network
828,0.8032407164573669,0.486068993806839,0.7183098793029785,0.5722584128379822,Neural Network
829,0.8425925970077515,0.3418066203594208,0.7793427109718323,0.5556439757347107,Neural Network
830,0.8449074029922485,0.3181629776954651,0.7934272289276123,0.5914751291275024,Neural Network
831,0.8402777910232544,0.333452433347702,0.7887324094772339,0.5816380381584167,Neural Network
832,0.8402777910232544,0.321193128824234,0.7887324094772339,0.5688912272453308,Neural Network
833,0.8194444179534912,0.3529525101184845,0.7887324094772339,0.5380632877349854,Neural Network
834,0.8356481194496155,0.33377015590667725,0.7652581930160522,0.5393955111503601,Neural Network
835,0.8472222089767456,0.31395381689071655,0.7840375304222107,0.5902118682861328,Neural Network
836,0.8379629850387573,0.32379671931266785,0.7793427109718323,0.612521231174469,Neural Network
837,0.8379629850387573,0.32083356380462646,0.7887324094772339,0.5616484880447388,Neural Network
838,0.8449074029922485,0.3090519607067108,0.7887324094772339,0.6366101503372192,Neural Network
839,0.8333333134651184,0.33222201466560364,0.7887324094772339,0.5699411034584045,Neural Network
840,0.8333333134651184,0.3254960775375366,0.7746478915214539,0.6295472383499146,Neural Network
841,0.8217592835426331,0.37586772441864014,0.7652581930160522,0.6221411824226379,Neural Network
842,0.8425925970077515,0.3186300992965698,0.7605633735656738,0.5876340270042419,Neural Network
843,0.8310185074806213,0.32122841477394104,0.7840375304222107,0.6177846789360046,Neural Network
844,0.8310185074806213,0.33402541279792786,0.7934272289276123,0.5619964003562927,Neural Network
845,0.8356481194496155,0.3217845857143402,0.7746478915214539,0.606113851070404,Neural Network
846,0.8194444179534912,0.35938602685928345,0.7558685541152954,0.5649445056915283,Neural Network
847,0.8217592835426331,0.3793627917766571,0.7887324094772339,0.5613608956336975,Neural Network
848,0.8240740895271301,0.3426423966884613,0.7840375304222107,0.5671473145484924,Neural Network
849,0.8356481194496155,0.3395260274410248,0.7746478915214539,0.5279941558837891,Neural Network
850,0.8472222089767456,0.3405288755893707,0.7887324094772339,0.5371215343475342,Neural Network
851,0.8449074029922485,0.32265493273735046,0.7605633735656738,0.5665428042411804,Neural Network
852,0.8425925970077515,0.3161928057670593,0.7605633735656738,0.603388249874115,Neural Network
853,0.8240740895271301,0.362687885761261,0.7793427109718323,0.5545570254325867,Neural Network
854,0.8263888955116272,0.35126936435699463,0.7887324094772339,0.5795724391937256,Neural Network
855,0.7916666865348816,0.43109098076820374,0.7887324094772339,0.6133111715316772,Neural Network
856,0.8148148059844971,0.3703805208206177,0.7840375304222107,0.5658239722251892,Neural Network
857,0.8425925970077515,0.3172655403614044,0.7652581930160522,0.547060489654541,Neural Network
858,0.8425925970077515,0.31731703877449036,0.7558685541152954,0.561880886554718,Neural Network
859,0.8449074029922485,0.30929335951805115,0.7793427109718323,0.5864583849906921,Neural Network
860,0.8425925970077515,0.320381760597229,0.7840375304222107,0.6198161244392395,Neural Network
861,0.8449074029922485,0.3184783160686493,0.7840375304222107,0.6302943229675293,Neural Network
862,0.8194444179534912,0.3625525236129761,0.7699530720710754,0.5524653196334839,Neural Network
863,0.8379629850387573,0.3355732560157776,0.7793427109718323,0.5931225419044495,Neural Network
864,0.8402777910232544,0.3237731456756592,0.7840375304222107,0.6607804894447327,Neural Network
865,0.8402777910232544,0.3193564713001251,0.7793427109718323,0.585262656211853,Neural Network
866,0.8495370149612427,0.3140987455844879,0.7887324094772339,0.609670877456665,Neural Network
867,0.8449074029922485,0.330122172832489,0.7934272289276123,0.6190128326416016,Neural Network
868,0.8032407164573669,0.3986438512802124,0.7840375304222107,0.6769071221351624,Neural Network
869,0.8310185074806213,0.34424135088920593,0.7840375304222107,0.5699933767318726,Neural Network
870,0.8495370149612427,0.3253368139266968,0.751173734664917,0.5908136367797852,Neural Network
871,0.8263888955116272,0.324056476354599,0.7652581930160522,0.6063404083251953,Neural Network
872,0.8472222089767456,0.3119296729564667,0.7746478915214539,0.6303207874298096,Neural Network
873,0.8310185074806213,0.3220447301864624,0.7652581930160522,0.5803106427192688,Neural Network
874,0.8449074029922485,0.31500357389450073,0.7793427109718323,0.6114291548728943,Neural Network
875,0.8287037014961243,0.3337947130203247,0.7793427109718323,0.7000789046287537,Neural Network
876,0.8263888955116272,0.33268168568611145,0.7699530720710754,0.5791121125221252,Neural Network
877,0.8356481194496155,0.3242161273956299,0.7699530720710754,0.5526527166366577,Neural Network
878,0.8379629850387573,0.33334577083587646,0.7840375304222107,0.5674812197685242,Neural Network
879,0.8310185074806213,0.32695311307907104,0.7793427109718323,0.6196835041046143,Neural Network
880,0.8449074029922485,0.31243664026260376,0.7652581930160522,0.5937113165855408,Neural Network
881,0.8472222089767456,0.3194357454776764,0.7699530720710754,0.616111159324646,Neural Network
882,0.8495370149612427,0.31374263763427734,0.751173734664917,0.6085867285728455,Neural Network
883,0.8356481194496155,0.3270920217037201,0.7840375304222107,0.592577338218689,Neural Network
884,0.7847222089767456,0.4509470462799072,0.7605633735656738,0.6472374796867371,Neural Network
885,0.7754629850387573,0.4738302528858185,0.7793427109718323,0.54770827293396,Neural Network
886,0.8287037014961243,0.3530428111553192,0.7793427109718323,0.5220969319343567,Neural Network
887,0.8263888955116272,0.33963191509246826,0.7840375304222107,0.5637391209602356,Neural Network
888,0.8333333134651184,0.35591328144073486,0.7887324094772339,0.5390685796737671,Neural Network
889,0.8472222089767456,0.31261202692985535,0.7605633735656738,0.5553539991378784,Neural Network
890,0.8356481194496155,0.33944013714790344,0.7417840361595154,0.5630237460136414,Neural Network
891,0.8333333134651184,0.3504457473754883,0.7840375304222107,0.6111766695976257,Neural Network
892,0.8356481194496155,0.32138657569885254,0.7793427109718323,0.5804314017295837,Neural Network
893,0.8194444179534912,0.3474980592727661,0.7464788556098938,0.5592737197875977,Neural Network
894,0.8217592835426331,0.3511506915092468,0.7699530720710754,0.6491313576698303,Neural Network
895,0.8240740895271301,0.3328231871128082,0.7887324094772339,0.6268150210380554,Neural Network
896,0.8379629850387573,0.322409987449646,0.7652581930160522,0.5875719785690308,Neural Network
897,0.8333333134651184,0.33035290241241455,0.7793427109718323,0.5685867071151733,Neural Network
898,0.8449074029922485,0.3150457441806793,0.7793427109718323,0.5815863609313965,Neural Network
899,0.8287037014961243,0.3487892746925354,0.7652581930160522,0.5819922685623169,Neural Network
900,0.8402777910232544,0.3430502712726593,0.7746478915214539,0.5883945822715759,Neural Network
901,0.8310185074806213,0.34207573533058167,0.7699530720710754,0.555168092250824,Neural Network
902,0.7847222089767456,0.5171058773994446,0.7417840361595154,0.6422898769378662,Neural Network
903,0.8009259104728699,0.42053186893463135,0.7558685541152954,0.5244613885879517,Neural Network
904,0.8148148059844971,0.33280786871910095,0.7699530720710754,0.5208084583282471,Neural Network
905,0.8495370149612427,0.3202899396419525,0.7558685541152954,0.543026328086853,Neural Network
906,0.8495370149612427,0.31323084235191345,0.7746478915214539,0.5785895586013794,Neural Network
907,0.8495370149612427,0.3093927204608917,0.751173734664917,0.5811887383460999,Neural Network
908,0.8541666865348816,0.3157367706298828,0.7605633735656738,0.5776238441467285,Neural Network
909,0.8171296119689941,0.34874072670936584,0.7605633735656738,0.5965341329574585,Neural Network
910,0.8402777910232544,0.3494083285331726,0.7605633735656738,0.5763697624206543,Neural Network
911,0.8263888955116272,0.33143261075019836,0.7699530720710754,0.5607703924179077,Neural Network
912,0.8425925970077515,0.30689582228660583,0.7699530720710754,0.5480010509490967,Neural Network
913,0.8449074029922485,0.30967697501182556,0.7699530720710754,0.5802786350250244,Neural Network
914,0.8611111044883728,0.3115852177143097,0.7230046987533569,0.6375421285629272,Neural Network
915,0.8356481194496155,0.3302730917930603,0.7699530720710754,0.5973483324050903,Neural Network
916,0.8541666865348816,0.3068312108516693,0.7652581930160522,0.6063660979270935,Neural Network
917,0.7870370149612427,0.42423227429389954,0.7558685541152954,0.5721850991249084,Neural Network
918,0.8541666865348816,0.31765830516815186,0.7981220483779907,0.5547897815704346,Neural Network
919,0.8564814925193787,0.3168574571609497,0.7793427109718323,0.5760137438774109,Neural Network
920,0.8611111044883728,0.3062036633491516,0.7699530720710754,0.6626352667808533,Neural Network
921,0.8564814925193787,0.30573350191116333,0.7746478915214539,0.6140309572219849,Neural Network
922,0.8194444179534912,0.36815282702445984,0.7887324094772339,0.5691940784454346,Neural Network
923,0.8379629850387573,0.3291774392127991,0.7840375304222107,0.6437044143676758,Neural Network
924,0.8518518805503845,0.3090532720088959,0.7746478915214539,0.6331897974014282,Neural Network
925,0.8449074029922485,0.3103613257408142,0.7981220483779907,0.5731785297393799,Neural Network
926,0.8287037014961243,0.3558257520198822,0.7840375304222107,0.643268883228302,Neural Network
927,0.8310185074806213,0.3624092638492584,0.7981220483779907,0.5435283780097961,Neural Network
928,0.8379629850387573,0.32042697072029114,0.7793427109718323,0.6587445735931396,Neural Network
929,0.8449074029922485,0.32855865359306335,0.751173734664917,0.5900480151176453,Neural Network
930,0.8518518805503845,0.31486842036247253,0.7699530720710754,0.6106510162353516,Neural Network
931,0.8472222089767456,0.31948381662368774,0.7417840361595154,0.5976243019104004,Neural Network
932,0.8472222089767456,0.31895673274993896,0.7934272289276123,0.6545509099960327,Neural Network
933,0.7939814925193787,0.41547203063964844,0.7746478915214539,0.5880191326141357,Neural Network
934,0.8356481194496155,0.3269400894641876,0.7558685541152954,0.5891803503036499,Neural Network
935,0.8263888955116272,0.34637439250946045,0.7699530720710754,0.5907853245735168,Neural Network
936,0.8171296119689941,0.36086222529411316,0.7746478915214539,0.6128012537956238,Neural Network
937,0.8472222089767456,0.3116401135921478,0.7793427109718323,0.6407363414764404,Neural Network
938,0.8564814925193787,0.30459555983543396,0.7793427109718323,0.5657891631126404,Neural Network
939,0.8587962985038757,0.2919411361217499,0.7699530720710754,0.6124743819236755,Neural Network
940,0.8495370149612427,0.30463409423828125,0.751173734664917,0.5690361261367798,Neural Network
941,0.8425925970077515,0.3246295154094696,0.7934272289276123,0.5759708881378174,Neural Network
942,0.8472222089767456,0.3120391368865967,0.7464788556098938,0.6094380617141724,Neural Network
943,0.8287037014961243,0.33375489711761475,0.737089216709137,0.5956907868385315,Neural Network
944,0.8148148059844971,0.35755422711372375,0.7934272289276123,0.5407661199569702,Neural Network
945,0.8333333134651184,0.3314468264579773,0.737089216709137,0.5988309979438782,Neural Network
946,0.8425925970077515,0.3201240003108978,0.7793427109718323,0.5855230689048767,Neural Network
947,0.8634259104728699,0.3056046664714813,0.7558685541152954,0.586326539516449,Neural Network
948,0.8333333134651184,0.3576122522354126,0.7652581930160522,0.5447748899459839,Neural Network
949,0.8263888955116272,0.34822967648506165,0.7558685541152954,0.5877090692520142,Neural Network
950,0.8402777910232544,0.3294759690761566,0.7793427109718323,0.5890929102897644,Neural Network
951,0.8101851940155029,0.36132222414016724,0.7793427109718323,0.5941076278686523,Neural Network
952,0.8310185074806213,0.3498273193836212,0.7558685541152954,0.6863088011741638,Neural Network
953,0.8657407164573669,0.321090966463089,0.751173734664917,0.6327887773513794,Neural Network
954,0.8587962985038757,0.3038387596607208,0.7558685541152954,0.6446186304092407,Neural Network
955,0.8449074029922485,0.3010292649269104,0.7699530720710754,0.682487428188324,Neural Network
956,0.8449074029922485,0.31875479221343994,0.7746478915214539,0.5510926246643066,Neural Network
957,0.8449074029922485,0.3309984505176544,0.7699530720710754,0.674220860004425,Neural Network
958,0.8564814925193787,0.3199473023414612,0.7652581930160522,0.6347187161445618,Neural Network
959,0.8587962985038757,0.30065929889678955,0.7746478915214539,0.6574238538742065,Neural Network
960,0.875,0.30224868655204773,0.7840375304222107,0.7752090692520142,Neural Network
961,0.8402777910232544,0.34562990069389343,0.7558685541152954,0.7279424667358398,Neural Network
962,0.8333333134651184,0.3604448735713959,0.7605633735656738,0.6001500487327576,Neural Network
963,0.8495370149612427,0.318646103143692,0.7605633735656738,0.6274906396865845,Neural Network
964,0.8449074029922485,0.32319051027297974,0.7417840361595154,0.6055102348327637,Neural Network
965,0.8449074029922485,0.3267807364463806,0.7464788556098938,0.674271285533905,Neural Network
966,0.8171296119689941,0.36283740401268005,0.7605633735656738,0.6503891348838806,Neural Network
967,0.8449074029922485,0.30303463339805603,0.7793427109718323,0.6161839365959167,Neural Network
968,0.8495370149612427,0.2967507839202881,0.7699530720710754,0.6253875494003296,Neural Network
969,0.8449074029922485,0.3042011260986328,0.7887324094772339,0.6053423285484314,Neural Network
970,0.8009259104728699,0.4368206560611725,0.7934272289276123,0.6214353442192078,Neural Network
971,0.7407407164573669,0.4539397954940796,0.7793427109718323,0.6197983026504517,Neural Network
972,0.8587962985038757,0.3153814673423767,0.751173734664917,0.6233445405960083,Neural Network
973,0.8194444179534912,0.374667763710022,0.7746478915214539,0.5626500248908997,Neural Network
974,0.8449074029922485,0.3440438508987427,0.7652581930160522,0.6692717671394348,Neural Network
975,0.7592592835426331,0.4775332808494568,0.7464788556098938,0.5337260961532593,Neural Network
976,0.8009259104728699,0.3910348415374756,0.7793427109718323,0.5046505331993103,Neural Network
977,0.8402777910232544,0.3405773639678955,0.751173734664917,0.5831201672554016,Neural Network
978,0.8541666865348816,0.31029146909713745,0.7558685541152954,0.5756998658180237,Neural Network
979,0.8634259104728699,0.3073766529560089,0.7699530720710754,0.6012169122695923,Neural Network
980,0.8310185074806213,0.3319879472255707,0.7652581930160522,0.5973449349403381,Neural Network
981,0.8402777910232544,0.3141472339630127,0.7605633735656738,0.5961266756057739,Neural Network
982,0.8611111044883728,0.30110684037208557,0.7746478915214539,0.6511006355285645,Neural Network
983,0.8356481194496155,0.3634861409664154,0.7746478915214539,0.6228538155555725,Neural Network
984,0.8379629850387573,0.3341040313243866,0.7746478915214539,0.5570704340934753,Neural Network
985,0.7893518805503845,0.39786073565483093,0.7605633735656738,0.6109949946403503,Neural Network
986,0.8217592835426331,0.3338966965675354,0.7746478915214539,0.5891224145889282,Neural Network
987,0.8518518805503845,0.32187339663505554,0.7699530720710754,0.5853642821311951,Neural Network
988,0.8379629850387573,0.3213668167591095,0.7276995182037354,0.6077654361724854,Neural Network
989,0.8495370149612427,0.2932960093021393,0.7887324094772339,0.5824071168899536,Neural Network
990,0.8726851940155029,0.28852778673171997,0.7699530720710754,0.6494289636611938,Neural Network
991,0.8495370149612427,0.30216526985168457,0.751173734664917,0.6732032895088196,Neural Network
992,0.8287037014961243,0.33748510479927063,0.7605633735656738,0.6498046517372131,Neural Network
993,0.8449074029922485,0.3082268238067627,0.7699530720710754,0.7551191449165344,Neural Network
994,0.8125,0.34214136004447937,0.7699530720710754,0.5959450006484985,Neural Network
995,0.8472222089767456,0.30676308274269104,0.7793427109718323,0.649153470993042,Neural Network
996,0.8287037014961243,0.33871400356292725,0.7605633735656738,0.5824745297431946,Neural Network
997,0.8541666865348816,0.31359246373176575,0.7746478915214539,0.6901040077209473,Neural Network
998,0.8402777910232544,0.3111463487148285,0.751173734664917,0.6616973876953125,Neural Network
999,0.8587962985038757,0.3051340878009796,0.7605633735656738,0.6756381392478943,Neural Network
